wkt_geom,Event_ID,dt,Long,Lat,specie,taglocal,Individual,studyname,country
Point (-1420756.6692900403868407 7740403.65364042669534683),126306,9/24/2008 8:00,-57.0671959,-19.49932914,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420755.89646003139205277 7740435.30074432399123907),126307,9/24/2008 14:00,-57.06715767,-19.49905804,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420754.29233651794493198 7740430.21425327286124229),126308,9/24/2008 17:00,-57.06714816,-19.49910323,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420760.69193585892207921 7740411.63408592343330383),126309,9/24/2008 23:00,-57.06722446,-19.49925683,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420760.87283951207064092 7738001.20870786532759666),126310,9/25/2008 2:00,-57.06960629,-19.51996011,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420599.40415795287117362 7740243.97214640490710735),126311,9/25/2008 5:00,-57.06592903,-19.50084785,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1401751.90793503099121153 7744267.51139318570494652),126312,9/25/2008 14:00,-56.89118753,-19.48381917,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420373.11672833212651312 7739971.84690717794001102),126313,9/25/2008 17:00,-57.06414791,-19.50339698,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420067.45987313613295555 7739521.07561660185456276),126314,9/25/2008 20:00,-57.06182412,-19.50755489,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419446.6589491032063961 7738619.54685211181640625),126315,9/25/2008 23:00,-57.0570904,-19.51587969,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419444.93887519114650786 7738661.81618930865079165),126316,9/26/2008 2:00,-57.05703309,-19.51551822,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419886.49553489661775529 7738523.36737367603927851),126317,9/26/2008 5:00,-57.0611698,-19.51629407,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420732.25330107915215194 7740421.03340527322143316),126318,9/26/2008 8:00,-57.0669576,-19.49920271,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1408909.5878703803755343 7745753.48972749896347523),126319,9/26/2008 11:00,-56.95460889,-19.46440711,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419335.89406236656941473 7738287.55803824029862881),126320,9/26/2008 20:00,-57.05641473,-19.51883506,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419871.63915459415875375 7738977.37531684990972281),126321,9/26/2008 23:00,-57.06058697,-19.51240828,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420757.54880158160813153 7740421.44424043036997318),126322,9/27/2008 2:00,-57.06718631,-19.49917551,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420763.65108129195868969 7740429.19811278115957975),126323,9/27/2008 5:00,-57.06723393,-19.4991032,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1412438.78982881223782897 7745802.41661194339394569),126324,9/27/2008 8:00,-56.98653732,-19.46070703,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1412351.71728696464560926 7745765.57306469045579433),126325,9/27/2008 11:00,-56.9857846,-19.46110461,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420764.71458219736814499 7740419.61453349888324738),126326,9/27/2008 17:00,-57.06725302,-19.49918452,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420756.14968229294754565 7740563.63083767332136631),126327,9/27/2008 23:00,-57.06703333,-19.49795555,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420749.11257948051206768 7740605.42686354368925095),126328,9/28/2008 5:00,-57.06692835,-19.49760314,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420811.25702183600515127 7740741.76923450455069542),126329,9/28/2008 11:00,-57.06735669,-19.49637392,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421600.374745903769508 7741663.02423369977623224),126330,9/28/2008 20:00,-57.0735948,-19.4877229,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419757.77732855197973549 7740632.02042508497834206),126331,9/28/2008 23:00,-57.05792287,-19.49830211,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420583.84326156321913004 7741050.52016299590468407),126332,9/29/2008 2:00,-57.06499232,-19.49393474,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420571.78458710550330579 7741113.90241130627691746),126333,9/29/2008 5:00,-57.06482058,-19.49340161,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420523.27445021504536271 7741112.85418005660176277),126334,9/29/2008 8:00,-57.06438224,-19.49345599,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1410192.87158188177272677 7746019.3546402370557189),126335,9/29/2008 14:00,-56.96597645,-19.46093027,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420496.244920973200351 7741203.11160922609269619),126336,9/29/2008 20:00,-57.0640484,-19.49270602,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420544.49796342151239514 7741124.22848147433251143),126337,9/29/2008 23:00,-57.06456325,-19.49333844,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420165.67901254398748279 7740105.89046785235404968),126338,9/30/2008 2:00,-57.06213667,-19.50243974,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419308.87738906848244369 7737612.97021598182618618),126339,9/30/2008 5:00,-57.05683613,-19.52465486,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420628.08741599763743579 7738076.66105734556913376),126340,9/30/2008 11:00,-57.06832889,-19.51943644,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420629.71432698983699083 7738072.27596813254058361),126341,9/30/2008 14:00,-57.06834796,-19.51947258,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420616.6941436103079468 7738058.96112172491848469),126342,9/30/2008 17:00,-57.06824317,-19.51959914,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405368.38439862290397286 7747588.88332284521311522),126343,9/30/2008 20:00,-56.92072409,-19.45191505,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420760.66451549809426069 7740605.22553209960460663),126344,9/30/2008 23:00,-57.06703318,-19.49759406,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405767.7984065895434469 7748579.13452638871967793),126345,10/1/2008 2:00,-56.92337682,-19.44303258,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420494.80477370508015156 7738641.39755719061940908),126346,10/1/2008 5:00,-57.06656369,-19.51471066,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407067.17094484809786081 7744528.34232379402965307),126347,10/1/2008 8:00,-56.93911189,-19.476648,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419627.12056607333943248 7739351.11729616951197386),126348,10/1/2008 20:00,-57.05800307,-19.50942685,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420289.14409750862978399 7739741.08654820919036865),126349,10/1/2008 23:00,-57.06361503,-19.50545765,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420972.49031559051945806 7739368.08001801744103432),126350,10/2/2008 2:00,-57.07017301,-19.50802178,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421034.89005733467638493 7738983.58734064735472202),126351,10/2/2008 5:00,-57.07111794,-19.51126576,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420746.06874106614850461 7740393.23124871775507927),126352,10/2/2008 8:00,-57.06711017,-19.49942858,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1408767.17075953353196383 7745613.29099468886852264),126353,10/2/2008 11:00,-56.95345563,-19.46574433,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1409227.41292075393721461 7745794.77711489424109459),126354,10/2/2008 14:00,-56.95744839,-19.46375712,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420741.0714123344514519 7740405.3472168305888772),126355,10/2/2008 17:00,-57.06705295,-19.49932919,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420891.03411958110518754 7740071.32736388128250837),126356,10/2/2008 23:00,-57.06874091,-19.50205779,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420885.27053606952540576 7740066.69298159889876842),126357,10/3/2008 2:00,-57.06869328,-19.50210299,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420650.17906963406130672 7740217.41726183518767357),126358,10/3/2008 8:00,-57.06641514,-19.50102842,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1409177.8427633608225733 7745851.67006634548306465),126359,10/4/2008 2:00,-56.95694352,-19.46331418,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420844.80647253850474954 7739199.929979776032269),126360,10/4/2008 5:00,-57.0691825,-19.50958559,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1409175.65245499671436846 7745850.85606822930276394),126361,10/4/2008 17:00,-56.95692447,-19.46332321,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420584.78766432055272162 7740177.17224662005901337),126362,10/4/2008 20:00,-57.06586256,-19.50143529,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419871.94259738153778017 7737760.08508714474737644),126363,10/4/2008 23:00,-57.06179181,-19.52286388,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1418144.45914545399136841 7738698.94306301232427359),126364,10/5/2008 2:00,-57.04521499,-19.51641624,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420626.30324384430423379 7740249.46826004050672054),126365,10/5/2008 5:00,-57.06616725,-19.50077547,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1409179.53585532307624817 7745741.0775019945576787),126366,10/5/2008 8:00,-56.95706714,-19.46426311,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1409205.00036516366526484 7745966.50002414174377918),126367,10/5/2008 11:00,-56.95707718,-19.46230204,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1409231.88147676480002701 7745806.91148606315255165),126368,10/5/2008 14:00,-56.957477,-19.46364868,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420838.21663030353374779 7740495.80424426961690187),126369,10/5/2008 17:00,-57.06784358,-19.49846133,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420755.35193003411404788 7740604.75064006075263023),126370,10/5/2008 20:00,-57.06698553,-19.49760311,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420757.88362498674541712 7740608.68360646720975637),126371,10/5/2008 23:00,-57.06700458,-19.49756696,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421608.17315827333368361 7741550.65154107101261616),126372,10/6/2008 2:00,-57.07377629,-19.48868076,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420983.8635452629532665 7738736.61799011286348104),126373,10/6/2008 5:00,-57.07089968,-19.51343477,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420776.96369222062639892 7740600.2994123250246048),126374,10/6/2008 11:00,-57.06718567,-19.49762112,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420773.00613223109394312 7740612.3032281156629324),126375,10/6/2008 14:00,-57.06713798,-19.49752172,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420758.69804455642588437 7740606.49108011927455664),126376,10/6/2008 17:00,-57.06701412,-19.49758503,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407631.06566722714342177 7745754.21586855314671993),126377,10/6/2008 20:00,-56.94302251,-19.46558772,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406966.12089415057562292 7748052.07177515886723995),126378,10/6/2008 23:00,-56.93475032,-19.44645311,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1404301.57433985942043364 7747367.92147285491228104),126379,10/7/2008 2:00,-56.91127153,-19.45480258,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405047.78839213773608208 7746055.00855516828596592),126380,10/7/2008 5:00,-56.91931692,-19.46539797,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420735.7559152280446142 7740588.99089492112398148),126381,10/7/2008 8:00,-57.06682359,-19.49775681,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406675.49014745536260307 7744319.49787116423249245),126382,10/7/2008 11:00,-56.93576648,-19.47880674,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420408.44197942013852298 7740209.99357599020004272),126383,10/7/2008 20:00,-57.06423287,-19.5013184,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420505.0342853453475982 7740198.45506804995238781),126384,10/7/2008 23:00,-57.06511917,-19.50132712,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1404772.76762897172011435 7745039.7849042434245348),126385,10/8/2008 2:00,-56.9178165,-19.47438029,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420459.73253669799305499 7740207.58181098103523254),126386,10/8/2008 5:00,-57.06469983,-19.50129112,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420472.05016719084233046 7740224.1306961216032505),126387,10/8/2008 8:00,-57.06479507,-19.50113745,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420469.4297683082986623 7740209.68507956620305777),126388,10/8/2008 11:00,-57.06478559,-19.50126398,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406572.78872557217255235 7744264.38929302245378494),126389,10/8/2008 17:00,-56.93488961,-19.47937577,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420509.9418569237459451 7740175.828939413651824),126390,10/8/2008 23:00,-57.06518595,-19.50151687,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420472.95982566778548062 7740184.05166874267160892),126391,10/9/2008 2:00,-57.06484286,-19.50148085,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420499.22268201410770416 7740212.76338668540120125),126392,10/9/2008 5:00,-57.06505241,-19.50120966,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420548.61220864462666214 7740231.59986148495227098),126393,10/9/2008 11:00,-57.06548118,-19.50100165,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420614.23556359973736107 7740225.52823111321777105),126394,10/9/2008 20:00,-57.06608157,-19.50099239,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420571.3819397168699652 7740179.67950022220611572),126395,10/9/2008 23:00,-57.06573866,-19.5014263,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420549.33681151480413973 7740218.89587440714240074),126396,10/10/2008 2:00,-57.06550028,-19.50111009,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420479.80237722885794938 7740402.1455816300585866),126397,10/10/2008 5:00,-57.06468963,-19.49960117,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407250.25543558225035667 7744781.87702561169862747),126398,10/10/2008 8:00,-56.94052299,-19.47429879,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407294.08389495383016765 7744710.88715451769530773),126399,10/10/2008 14:00,-56.94098968,-19.47486829,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407243.95165312732569873 7744849.85171849466860294),126400,10/10/2008 17:00,-56.94039933,-19.47372037,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420549.00459980615414679 7740167.37941450066864491),126401,10/10/2008 20:00,-57.06554811,-19.50155289,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405085.32672118511982262 7749588.62398645840585232),126402,10/10/2008 23:00,-56.91620736,-19.43498627,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420499.26416974375024438 7740242.21761014126241207),126403,10/11/2008 2:00,-57.06502372,-19.50095663,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421035.55913816927932203 7737517.88719957508146763),126404,10/11/2008 5:00,-57.07257222,-19.52385396,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422137.93147143954411149 7738696.47287651523947716),126405,10/11/2008 8:00,-57.08139273,-19.51269834,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420543.34785559354349971 7740212.18104519136250019),126406,10/11/2008 17:00,-57.06545266,-19.50117337,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405042.80811186833307147 7747776.55812004487961531),126407,10/11/2008 20:00,-56.9175903,-19.45060325,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420560.89478228986263275 7740170.29617958702147007),126408,10/11/2008 23:00,-57.06565293,-19.50151671,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405210.24456978985108435 7745662.0904499739408493),126409,10/12/2008 5:00,-56.92117332,-19.46862507,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406968.22603149642236531 7744449.69371959753334522),126410,10/12/2008 8:00,-56.93829214,-19.47741588,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407095.45529836835339665 7744527.38044238463044167),126411,10/12/2008 11:00,-56.93936917,-19.47663001,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405205.48018653271719813 7744579.72947331331670284),126412,10/12/2008 20:00,-56.92218839,-19.47793384,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420534.8272442389279604 7740201.53330809623003006),126413,10/13/2008 2:00,-57.06538599,-19.5012728,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420535.50474074319936335 7740207.7720124926418066),126414,10/13/2008 5:00,-57.06538597,-19.50121858,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420549.93215912487357855 7740166.22587934881448746),126415,10/13/2008 20:00,-57.06555765,-19.50156193,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420556.73548338282853365 7740170.74818214401602745),126416,10/13/2008 23:00,-57.06561481,-19.50151672,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420992.20901613752357662 7739007.16193219274282455),126417,10/14/2008 2:00,-57.07070805,-19.51110325,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420558.70187057671137154 7740169.48262750916182995),126418,10/14/2008 5:00,-57.06563387,-19.50152575,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420423.67710440000519156 7740214.65211718343198299),126419,10/14/2008 20:00,-57.06436627,-19.50126413,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420552.35062730591744184 7740169.11980768013745546),126420,10/14/2008 23:00,-57.0655767,-19.50153481,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420562.86116955289617181 7740169.03062423132359982),126421,10/15/2008 2:00,-57.06567199,-19.50152574,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420567.8114384904038161 7740175.85861113853752613),126422,10/15/2008 5:00,-57.06571009,-19.50146246,Panthera onca,152100,114,Sao Bento,Brazil
